scene,content_type,tmo,jod,jod_low,jod_high
Porsche,UGC,250_1600_Fixed,-0.332372283628886,-1.09237531663946,0.319341281619068
Porsche,UGC,250_1600_ContentAware,0.2418014506192,-0.869697350567781,1.17740803307883
Porsche,UGC,250_320_Fixed,0.531298118645423,-0.660519101557482,1.49184785774094
Porsche,UGC,250_320_ContentAware,-0.123401744044915,-1.95297806991437,0.809653705202817
Porsche,UGC,250_40000_Fixed,0.147044800774859,-0.948283988694959,1.71248322274066
Porsche,UGC,250_40000_ContentAware,0.236319888606556,-0.86742490926712,1.17820718951282
Porsche,UGC,250_64_Fixed,-0.909513093182136,-2.43214544038517,-0.131629568069502
Porsche,UGC,250_64_ContentAware,-1.22700879201868,-2.87738645992233,-0.361426702653382
Porsche,UGC,250_8000_Fixed,0.0969577499538313,-0.868814025073728,1.36494762109555
Porsche,UGC,250_8000_ContentAware,-0.52857364439924,-1.36028394768585,0.25092906886627
Porsche,UGC,500_1600_Fixed,2.19422163174474,1.36406775352936,3.64438394602836
Porsche,UGC,500_1600_ContentAware,2.04757231633776,1.05716411511317,4.03023081893344
Porsche,UGC,500_320_Fixed,0.920905017866704,-0.2527356493374,2.51574215989183
Porsche,UGC,500_320_ContentAware,1.60041279422381,0.770164906304061,3.39659839038201
Porsche,UGC,500_40000_Fixed,2.15764931301753,1.31962982638206,6.42841900422318
Porsche,UGC,500_40000_ContentAware,1.59694313269235,1.06567612118224,4.19105194382977
Porsche,UGC,500_64_Fixed,0.887623613239608,-0.0180052087133733,2.14405336795631
Porsche,UGC,500_64_ContentAware,0.755117891623602,-0.586075265032587,1.83948946257533
Porsche,UGC,500_8000_Fixed,2.71221777287468,1.22474718354972,4.93728306087662
Porsche,UGC,500_8000_ContentAware,1.83417606475957,1.0015593495787,4.32575607260818
Porsche,UGC,63_1600_Fixed,-3.99209261883238,-7.65438205470268,-1.82896362950037
Porsche,UGC,63_1600_ContentAware,-2.21738407544095,-4.83337861363245,-0.830778094430059
Porsche,UGC,63_320_Fixed,-3.86543606879416,-7.35731682451625,-2.55121978489288
Porsche,UGC,63_320_ContentAware,-1.34111537890252,-3.39968219540916,-0.426606321000347
Porsche,UGC,63_40000_Fixed,-3.11224743354718,-6.29921226757744,-1.97782429491882
Porsche,UGC,63_40000_ContentAware,-3.337468434310008,-5.62790319176869,-1.95369574590129
Porsche,UGC,63_64_Fixed,-3.83156702593435,-7.09882865598385,-2.140001871932
Porsche,UGC,63_64_ContentAware,-2.75211948709296,-5.00543825917777,-1.68354064612348
Porsche,UGC,63_8000_Fixed,-3.74724850184975,-6.84913692426329,-1.54719038895509
Porsche,UGC,63_8000_ContentAware,-2.71014147379946,-5.72149683833014,-1.31114857475489
